NotificationID,User_Id,Message,IsRead,Created_At
2540,69AF793E76DB40DD9BA72F3F99A5D285,Your booking is confirmed!,TRUE,1/19/2024
2541,D5B0DC3DC4D7312CC65833BD5486B95A,New offer available!,FALSE,8/12/2023
2542,F0667DB3F0653AD76D35FD1D9DEB318F,Reminder for your booking,FALSE,9/7/2023
2543,F2D7235B3B4063ED6EFE4CB102524A17,Your booking is confirmed!,FALSE,11/1/2023
2544,CBC331C5C7B834AED3D049B2F4C10BAF,Your booking is confirmed!,TRUE,11/6/2023
2545,48AADB554DA36FED343479027EFC70EA,New offer available!,TRUE,12/23/2023
2546,1E9F9DD0B1E20630E2A5325DFB9BB012,Your booking is confirmed!,FALSE,1/15/2024
2547,6D3DEBC3F0694F0CEFD05DB905A28070,Reminder for your booking,FALSE,11/28/2023
2548,132DD97E66EF8E2B6754870E7157161A,Reminder for your booking,FALSE,1/16/2024
2549,A4A940F050331D20653CF58EC9D9381F,New offer available!,FALSE,12/23/2023
2550,E46E35D0DF23161F037979FBA0093E30,Your booking is confirmed!,TRUE,8/7/2023
2551,616813D058DB5A3BB3005F22B64E314E,Reminder for your booking,TRUE,1/12/2024
2552,98D05419D284C9EA36C90138D7D09294,New offer available!,FALSE,10/16/2023
2553,0383973F228E74BE63C929FECD269AB5,New offer available!,TRUE,10/14/2023
2554,251B564A03EE12238F9E3B1B6EC72A89,Your booking is confirmed!,FALSE,11/3/2023
2555,8DF237D07976F174EE3100B88078942F,New offer available!,FALSE,12/15/2023
2556,8E7472AD62B94987952F2289F2EC0708,Your booking is confirmed!,FALSE,1/25/2024
2557,98D81872A4874B816971B03F3ECBE248,Reminder for your booking,TRUE,12/3/2023
2558,C83396483FEA24CC60F34B77725C6C7C,Your booking is confirmed!,TRUE,1/11/2024
2559,6E1C2E4D3AD4C041F9D421601C3E4A8C,Your booking is confirmed!,TRUE,11/4/2023
2560,C0287CDC9753901462F3D9E7B0813328,Your booking is confirmed!,TRUE,8/30/2023
2561,A9CA3695A7C2D05E15170F551E5E7FE8,Your booking is confirmed!,FALSE,9/9/2023
2562,F7600F5148E9EB7C15DF7202A7E881C7,Your booking is confirmed!,FALSE,12/12/2023
2563,72C5D08859FBE180B3217CBE00EB79F2,Reminder for your booking,TRUE,11/15/2023
2564,AD0B7A1210A2C6EC5047A7303393761D,New offer available!,FALSE,12/27/2023
2565,49822A8824CBFE7640D4323FC08EAF90,Reminder for your booking,TRUE,11/12/2023
2566,E0ADF02A5A0EF7F7FB5AA116359B5FC5,Your booking is confirmed!,TRUE,12/23/2023
2567,AC8CE7607642EA7F99170F7EFF6C8DF0,New offer available!,FALSE,12/1/2023
2568,EB1AC3A4A2D1490F96C25FB00025C23F,Reminder for your booking,TRUE,11/13/2023
2569,302D6C5DAB056541880BF88489B8B878,Reminder for your booking,TRUE,8/21/2023
2570,5A00578440882B6AA235ED488A3BB148,New offer available!,TRUE,9/22/2023
2571,C9DC6DDBDDB6256EAB8E30830C758DA3,Your booking is confirmed!,FALSE,1/21/2024
2572,9BADB203B39BF0878A3EEE9794753974,Reminder for your booking,FALSE,1/27/2024
2573,02B653035DDD5F4CEA8DCF53C4C174EB,Your booking is confirmed!,FALSE,8/20/2023
2574,D95EDA752C1D03E1DDAA7CE76292CF0A,Your booking is confirmed!,FALSE,1/20/2024
2575,664DEE764713B20893190534FA991E6A,New offer available!,TRUE,11/10/2023
2576,77EB1096ACF0EF43FD5417CA0B875AB4,New offer available!,TRUE,11/22/2023
2577,98E648091BCEAD2FF48FCE1EAE60F008,Your booking is confirmed!,TRUE,9/8/2023
2578,6EFD663869AB097FB1E5042EAF0CD090,Reminder for your booking,FALSE,9/1/2023
2579,75B24313DE783638E9E63827BDAA30D4,Reminder for your booking,TRUE,12/11/2023
2580,A237AC3949B08C8C717D837EA801C450,New offer available!,FALSE,11/8/2023
2581,1EA4A51AE713DE11A27B17BC85105148,New offer available!,FALSE,8/12/2023
2582,6EB6BD68084B1BE9B95505DC620618DF,Reminder for your booking,FALSE,10/9/2023
2583,199B1EE64141DF993C557F2BC0D63A7C,Your booking is confirmed!,FALSE,1/15/2024
2584,51D0DCA8EF3541347739A244B3D73445,Your booking is confirmed!,TRUE,9/27/2023
2585,7C3CBF0B40D612CFA1B38098507830B0,New offer available!,TRUE,12/18/2023
2586,2E82CE1B5B5BEE672BB447685EC6A5DF,Reminder for your booking,TRUE,10/9/2023
2587,DE3B43FF14E00A86F8BCD432D662B25A,Your booking is confirmed!,FALSE,1/26/2024
2588,916D8F420C86ED5CE0B9DEA5C0CD9BB8,Reminder for your booking,FALSE,1/8/2024
2589,5EDAD7F59B5711E00150218CA1AF0D39,Your booking is confirmed!,FALSE,1/7/2024
2590,0CA876506E885C02D82FEA31932AA1D0,Reminder for your booking,FALSE,8/14/2023
2591,605174E9D0BE4CD0AA9A9C4AA21A6EA7,Your booking is confirmed!,TRUE,10/28/2023
2592,DF0107D32298FC4B6F46ED25C44C764F,Reminder for your booking,TRUE,11/16/2023
2593,02C7F857F435C8F2BB30AC0D38FBD74C,Your booking is confirmed!,FALSE,9/29/2023
2594,57F69CAAD99E7F07EFD4CA802E76C389,New offer available!,FALSE,12/29/2023
2595,8AEF675C20BF4DBA08D1EB0C6DA47617,Your booking is confirmed!,FALSE,8/6/2023
2596,AED7BB0EB3E31CF19494D2165ADA0895,New offer available!,FALSE,10/26/2023
2597,CE102D91A040EA42394F7DD5FED92E2F,Reminder for your booking,FALSE,11/29/2023
2598,76CA573F8473CD4C09C90395DB6B6966,Reminder for your booking,TRUE,1/17/2024
2599,0B1E0A2F7516CC25405410F0C109E65C,Your booking is confirmed!,TRUE,1/17/2024
2600,C28D0D622356F5E6207DF1169356A57C,New offer available!,TRUE,1/26/2024
2601,073BDAA33DA7848C19956A604FCEC1BF,Your booking is confirmed!,FALSE,8/17/2023
2602,7CD0A1E9660373BC926913360C281645,Your booking is confirmed!,TRUE,12/18/2023
2603,788A524B0F0DFCC99322AFEAC4CD9DA2,New offer available!,FALSE,12/28/2023
2604,0D5D94DB35BC88FB790292E421BF64A0,New offer available!,FALSE,8/19/2023
2605,8FBD9302964614252AA7A87C9CD44724,New offer available!,TRUE,9/9/2023
2606,FCE6F2E9ECCECF53375A58BF06D4380A,New offer available!,TRUE,10/28/2023
2607,C6B244CF8EECFC935888437C94A43414,New offer available!,FALSE,12/21/2023
2608,4806E1F86E7F76F4E3BA302BAEAF4052,Reminder for your booking,TRUE,1/14/2024
2609,F202B235334AF7C3D4F60CE1BD0EBF70,Your booking is confirmed!,FALSE,12/7/2023
2610,58ECA5BCF5EBFE6EDFC888D481B4E1FE,New offer available!,FALSE,1/21/2024
2611,A406E8AC06FA37879EC4D7AD7D60A157,New offer available!,FALSE,12/6/2023
2612,E2B5A009ED6A47BB54955055AFB1DCAB,Your booking is confirmed!,TRUE,11/7/2023
2613,6978903DB4055E785BE0C2DA1D2C6AFB,New offer available!,FALSE,8/14/2023
2614,FC15CB5DC5D5110AD6B07838B56C4077,Reminder for your booking,FALSE,1/27/2024
2615,CABDF33D6BF3E6675E507D81F4EF97B1,Your booking is confirmed!,FALSE,8/12/2023
2616,F11A56562641517B9D6177DCACA4BC66,New offer available!,FALSE,1/5/2024
2617,67309EE2158ADA9EA6C17CBBFD0DD0FF,New offer available!,TRUE,9/19/2023
2618,3E587C13B24A04544280125A96347E17,Your booking is confirmed!,FALSE,1/19/2024
2619,9DA89D77569083D808BB992B6A8567C5,Your booking is confirmed!,TRUE,8/8/2023
2620,3DA4AEA12B6650F8F0D38AD8E804A2CB,New offer available!,FALSE,1/4/2024
2621,8759F3CC390CA08350D909177DA44971,Your booking is confirmed!,TRUE,11/21/2023
2622,C03B533A12ABF791ACAB738DF87BA4A4,Your booking is confirmed!,FALSE,12/8/2023
2623,594E6C4FE0011C2F6E639F2DAB305506,Your booking is confirmed!,TRUE,12/3/2023
2624,A9EF38D5A12FFD1D79D31BFC819BD96C,Reminder for your booking,FALSE,12/16/2023
2625,06F7F00580FEE19B7E4D6A9430E280EE,Reminder for your booking,TRUE,11/22/2023
2626,82566006033EFCD12D7CE4369A87D621,Reminder for your booking,TRUE,8/15/2023
2627,F19D028526F6999FF9F71E79A5CFF604,Reminder for your booking,TRUE,10/19/2023
2628,F844F9F20B2A7A9EBA13F532E13CAFA2,Your booking is confirmed!,TRUE,1/21/2024
2629,F8EC0858A2DAC33B74599CB8ED38E82B,Your booking is confirmed!,FALSE,11/18/2023
2630,6084C3F30160DD3E9058B92ABF92D715,Your booking is confirmed!,TRUE,12/16/2023
2631,CA28BC2359AFF5F6DB2ECDA329271531,New offer available!,TRUE,9/17/2023
2632,59A60742D04CC68AAB681B8A385E7320,Your booking is confirmed!,FALSE,9/3/2023
2633,4A40B195283180F1735BF23D2D240496,Your booking is confirmed!,FALSE,9/3/2023
2634,92289416217F8AB762ABA1A16E7C6C3F,New offer available!,TRUE,9/19/2023
2635,94F3878A81C3D396AB56FC0F533E0921,Your booking is confirmed!,TRUE,11/15/2023
2636,7F53F138CDD9BC6011C6F4DB4544FB67,Your booking is confirmed!,FALSE,10/14/2023
2637,2CA2563CCA25E67AEFDAEB3D8BF57EC4,Reminder for your booking,FALSE,1/24/2024
2638,81DA89C232F03BADE342C8D0080D8AA7,Your booking is confirmed!,TRUE,10/29/2023
2639,C0E09EC1DC7B1016A8C497E1285B3A3C,Your booking is confirmed!,TRUE,10/18/2023
2640,EA35D363EB59CF646F713EA08638D679,New offer available!,FALSE,1/4/2024
2641,7BBF56C14E2CABA7F8001CFC73167F9A,Reminder for your booking,TRUE,8/8/2023
2642,F177BABBD46F29F0C104FA8F3124F5B5,Your booking is confirmed!,FALSE,8/23/2023
2643,04B75BCA4D8D43EC7CA57A89B9279C9E,Your booking is confirmed!,FALSE,10/31/2023
2644,1491EEAB73E6EE8A62E14A9B9E263C13,Reminder for your booking,TRUE,11/30/2023
2645,4FF66015F729D1A5DC9CFAFE71CABD9C,Reminder for your booking,TRUE,11/9/2023
2646,F97C2CBF1AC44EDD70B700EF362A6B55,Reminder for your booking,TRUE,12/6/2023
2647,699104FB7607987F5B9D951EDA92A474,Reminder for your booking,FALSE,10/27/2023
2648,4461FF0D628274EA2A1CF97CDE0E4891,New offer available!,TRUE,8/31/2023
2649,135143E54A77BF8B1ACC44D9C4BB8C92,Reminder for your booking,FALSE,1/27/2024
2650,54C911DC150C16BAC3243898C070A704,New offer available!,FALSE,8/22/2023
2651,023581F2277905786E6B60272D094855,New offer available!,FALSE,11/9/2023
2652,237A318F6C208505152CC000854A1831,New offer available!,FALSE,12/20/2023
2653,F7915511B47606173B6918D5450DCBA0,Reminder for your booking,TRUE,12/1/2023
2654,498950B360E377AF2513D784F0F559C7,New offer available!,TRUE,12/6/2023
2655,C671E64832B7AA63CAAE063B4B4406F9,Reminder for your booking,FALSE,11/14/2023
2656,CA22981D0D6462183517C80C67F6A146,Your booking is confirmed!,FALSE,11/24/2023
2657,615E7D966549549BDC43EE6759C253F6,Reminder for your booking,FALSE,9/20/2023
2658,1C213CB9609E01988C8D09E25CA67814,Your booking is confirmed!,TRUE,12/1/2023
2659,6D23EA109ABE21D97B820A45954BE3F2,Reminder for your booking,TRUE,1/15/2024
2660,BCE2ABC2F5B1404A0A180DA1C8F2C8DE,Reminder for your booking,FALSE,1/6/2024
2661,104B0F0DE1E802E3C5B3E096E8986340,Your booking is confirmed!,TRUE,8/8/2023
2662,212875039EEE342A298548B3A142E430,New offer available!,FALSE,11/6/2023
2663,B56B8F5443F35B8514C089F2B08B4F18,Your booking is confirmed!,FALSE,10/22/2023
2664,50E788B8221DEB4F648C6184960706E9,Reminder for your booking,TRUE,11/18/2023
2665,96A46683FA889B46A3E29519C4E6AD9C,Reminder for your booking,FALSE,9/26/2023
2666,D752191B4D4BDC5960BBC9243D5DE6F8,Your booking is confirmed!,FALSE,10/8/2023
2667,1D0D84A0E50D153A5A7608DCEEBD31A9,Your booking is confirmed!,TRUE,9/11/2023
2668,51D57467BF7FD4A6F531AA6E6192CA83,Reminder for your booking,FALSE,9/6/2023
2669,A71904C7CCDAB16AC148EA301808967B,Reminder for your booking,TRUE,11/19/2023
2670,68AEB1EDB47F73F288AACE983C066EE5,Your booking is confirmed!,TRUE,12/12/2023
2671,60BD394D752ABD0B417B3494E894A994,New offer available!,FALSE,1/21/2024
2672,1D318112E6CED9D840C013A16BAE8FFD,Your booking is confirmed!,TRUE,10/7/2023
2673,74681DD75D1BAD4BD7858D87345AB15C,New offer available!,TRUE,1/1/2024
2674,0310050D934F24DD80C41A51F9CAAB13,Reminder for your booking,TRUE,12/13/2023
2675,947F134799F6D97BF48F4DFC5AE9D0AB,New offer available!,TRUE,11/25/2023
2676,BF3A3729DC7820C097A9CA8A7E5CA040,New offer available!,TRUE,8/29/2023
2677,97656FAA94E1417B0FDBEAD0FF701B3A,Your booking is confirmed!,TRUE,8/28/2023
2678,75CF9444015F105732C87EA41AFFDBEB,Your booking is confirmed!,TRUE,10/23/2023
2679,93F7781A4A50B7C754C5D9F5E2536BC0,Your booking is confirmed!,TRUE,11/3/2023
2680,DB138355D19E27C1D51A80280E6D6A2E,Reminder for your booking,FALSE,12/1/2023
2681,C29FAE901C63CFE770DEB4D5D2C02D91,New offer available!,FALSE,11/21/2023
2682,7388996E06868F2F8AA2ACE596A391BA,Your booking is confirmed!,FALSE,9/29/2023
2683,D0DE199587A67629858CFC4DE303BAA2,Reminder for your booking,TRUE,9/7/2023
2684,AB1D40E9D55702AEE10FF3D715F5BB9F,Your booking is confirmed!,TRUE,1/2/2024
2685,9318E257AE09F8BEAD8792E57EB25D7B,New offer available!,TRUE,10/28/2023
2686,EE1C4BFAD9AD81B9CB059A2F94141A05,New offer available!,TRUE,9/18/2023
2687,FE27C2006388B507C00843A512BEC468,Reminder for your booking,TRUE,12/7/2023
2688,9E995985EE246825725763CDCB9EC0BB,Reminder for your booking,TRUE,1/9/2024
2689,45BABA80A2C3966C6D95DE3C80396186,Reminder for your booking,FALSE,9/19/2023
2690,C00AA89786010CA815B17A5BF4F7CD0F,Reminder for your booking,TRUE,12/16/2023
2691,EA5A4A59D1DD4A440F74AA110BD247D2,Your booking is confirmed!,TRUE,8/4/2023
2692,B8EA29EE05DBCC7E38E75F80C01CD872,Your booking is confirmed!,TRUE,9/3/2023
2693,483F1ABD77496A8BC934C3AF14C62454,Reminder for your booking,TRUE,1/17/2024
2694,89A9168F0818DD25E8A274680E3BD4F5,New offer available!,TRUE,10/23/2023
2695,DD1F029BA8A8BD797EE9230966483A0F,Reminder for your booking,FALSE,12/13/2023
2696,21301A7EE6EC61DE3455486F58DDAAF1,Reminder for your booking,FALSE,9/10/2023
2697,5DDBCE217C9C66221E554DB5989758B0,Reminder for your booking,TRUE,8/2/2023
2698,009487F847BC3A1F15DA71F5EFC0C55F,New offer available!,TRUE,1/20/2024
2699,06EC06BCD74001088021968396709EAA,New offer available!,TRUE,8/3/2023
2700,65DA6A1DDF0AE35ABA925391FE6A0785,Reminder for your booking,FALSE,12/10/2023
2701,F67930076BED011945B0FC8363E6B8E1,Your booking is confirmed!,TRUE,1/12/2024
2702,8EB23DAE2E1934F23E406813372645B9,Your booking is confirmed!,TRUE,9/30/2023
2703,B431AE3D4D71948F252406CA82367507,Your booking is confirmed!,FALSE,1/8/2024
2704,9C87EADC6D9B4032B991A8F6FD86DA5A,New offer available!,TRUE,8/16/2023
2705,8F9F1C14D3FDA7A2C2E6B8D058D8B62E,New offer available!,FALSE,9/10/2023
2706,A52B24943E602B0BAC38AD7D298B19BB,New offer available!,FALSE,11/18/2023
2707,A59714F03680121221FD249F96579C4A,New offer available!,TRUE,9/17/2023
2708,D86D2D45B048ED86D7C3CF6911C51268,Your booking is confirmed!,TRUE,10/31/2023
2709,1183982026FA8343C8F51EB20B81A43D,Reminder for your booking,TRUE,10/12/2023
2710,86822C5AAD8E2C058F567451F37AD60B,Reminder for your booking,TRUE,11/15/2023
2711,4B40F0786F0EA092237BA136AC615E0B,Your booking is confirmed!,FALSE,11/6/2023
2712,F3DA6AB9BC09025BE3D2576E3821B974,New offer available!,FALSE,10/9/2023
2713,8FC81981B563872632EEB623555DC36B,Your booking is confirmed!,FALSE,10/12/2023
2714,40FB6CB2AB53DC054FEB8473AB0A1FA2,New offer available!,TRUE,12/2/2023
2715,FBE95E7F2C6C0A44514B7FEC4F2B2D41,Your booking is confirmed!,TRUE,11/16/2023
2716,677AD8D86056D47832DD0578B414E26D,Reminder for your booking,TRUE,12/7/2023
2717,E08AD7A6BF4616619B89D06E434D6B13,Reminder for your booking,TRUE,9/10/2023
2718,2CF6367B634B7F83198D203E844B89D2,Reminder for your booking,TRUE,9/24/2023
2719,CA8AFD9A4175433F3DEE587729B2EF4E,New offer available!,FALSE,10/9/2023
2720,D6E39AA2D90E06B93F7B334A27DD6597,Your booking is confirmed!,FALSE,10/2/2023
2721,EB1B658BE3726BC338B1331A75275CAF,Your booking is confirmed!,FALSE,9/20/2023
2722,ECDD23469AFB413C8C98AD9415C2E392,New offer available!,TRUE,11/4/2023
2723,7C62982D77F946CB1C656BD4202312B6,New offer available!,FALSE,1/1/2024
2724,5F59FA2BF774C7D9CCB1DDBAA060908D,New offer available!,FALSE,11/6/2023
2725,E6D9E424FD8B924AF220A0A8256434DC,Reminder for your booking,TRUE,12/18/2023
2726,370D654D1E77968ED8159268DD9EE876,New offer available!,FALSE,9/5/2023
2727,139646A18B1011AA94523098E6CBC428,Your booking is confirmed!,TRUE,8/8/2023
2728,988A8C9563D753FB918E18BB7FC2B0EF,New offer available!,TRUE,11/5/2023
2729,EBC3917236D86F2D2191F3516920BA1B,Your booking is confirmed!,TRUE,8/3/2023
2730,0B419FB5826C48C51DEF72902873C4C9,New offer available!,TRUE,10/1/2023
2731,A6050830EEE7ABCFDDE050410502617A,Reminder for your booking,TRUE,12/15/2023
2732,A42ADC3884C650C926838A9D1B1E6236,Your booking is confirmed!,FALSE,9/21/2023
2733,70EA90BAEC8D120CC01B3CD362EEFCE5,Reminder for your booking,FALSE,9/22/2023
2734,DAD3ED745A02778AA7C5812987CD55C1,New offer available!,FALSE,10/29/2023
2735,2B900C943BA0FCC6B84053724B1F5453,Reminder for your booking,FALSE,1/26/2024
2736,16064B036E877D4DB635087CB523F425,Reminder for your booking,FALSE,11/25/2023
2737,8902EC9CB0CFCAC79A9BFD02C53389B2,New offer available!,FALSE,12/22/2023
2738,21F9EC304E30A5F874925151E883A0C1,Reminder for your booking,TRUE,8/11/2023
2739,4C62F06E23721F8F0348230F2D3B861E,Reminder for your booking,TRUE,8/4/2023
2740,ACE2BFF649192437C2CB3D1C8852D236,Reminder for your booking,TRUE,8/16/2023
2741,DEB378DE5BEC77536E9B20276AC0FA14,New offer available!,TRUE,8/4/2023
2742,EC14BD50F83369A7ADEC7DEF5384E38F,New offer available!,TRUE,8/22/2023
2743,372286E86F9A2A79F73E48710BAB54F6,Your booking is confirmed!,FALSE,1/9/2024
2744,90133360E6512EA852D3380B1B60A5F6,New offer available!,FALSE,12/3/2023
2745,05F5E2730EA198BFC3BAA0E7D768AB01,Reminder for your booking,TRUE,9/7/2023
2746,6E67B8DECB2F0BD6079856F0ADD6E62C,Your booking is confirmed!,FALSE,9/1/2023
2747,66285D47FFD9D05280A0303A6AE3E622,New offer available!,TRUE,8/25/2023
2748,F1C4E7B5B03E469085738E565AE95942,Reminder for your booking,FALSE,11/18/2023
2749,66E87E26F0B6C10F0B70C77FA3128749,Reminder for your booking,TRUE,11/21/2023
2750,084F65B9AD4189291869CB9198BB09BE,Reminder for your booking,FALSE,8/2/2023
2751,FE9E52C256A211E52B34D0FFA8166CF0,Reminder for your booking,FALSE,11/9/2023
2752,91EE9A9AA8807A38ABBB50CCD6B36D0F,Your booking is confirmed!,TRUE,12/23/2023
2753,33640E5D3D3076F48E7E07378FADDE8F,New offer available!,FALSE,11/7/2023
2754,BB60665150330DA42DEFEFB7AEE4AFD4,Reminder for your booking,FALSE,9/5/2023
2755,23B4BA1D41F1360B0D680DDDEA63A692,Your booking is confirmed!,TRUE,9/29/2023
2756,99571BE4E8C8B1FA571AFF56533C08AA,Your booking is confirmed!,TRUE,8/18/2023
2757,8F19E54A28FFAFC7EBEEF4B6D7EF285E,New offer available!,FALSE,10/1/2023
2758,2EFFAEA0E3DE06AD718531A3467C4491,Reminder for your booking,FALSE,1/12/2024
2759,650E9A92D01C4290777DCA3D5ED9C2B5,Reminder for your booking,FALSE,8/10/2023
2760,DB6C747A7AF5A810D49B48BA674026A4,Reminder for your booking,FALSE,12/16/2023
2761,DB458FA67D6D8F2AD2D4058DC8D48C02,New offer available!,FALSE,10/12/2023
2762,78C37308D5A3D22FF472DA38C0704B24,Reminder for your booking,TRUE,11/8/2023
2763,583DEEDA89EEEE34D4DB0540CEB6FCE1,Your booking is confirmed!,TRUE,9/2/2023
2764,231F09CB044A127F75E04F0BD8A3E284,Your booking is confirmed!,TRUE,11/18/2023
2765,626D9E4C64ABF303C0CA67B7C13C86A1,New offer available!,FALSE,12/19/2023
2766,1719D9C5B7DF3A70ADD874B67D6A326C,Your booking is confirmed!,TRUE,12/5/2023
2767,20BE20CB3867DAF397AC961A54B12550,New offer available!,TRUE,11/30/2023
2768,4095A64C561AF2E7C02138CE9DA20EE4,Your booking is confirmed!,TRUE,8/14/2023
2769,E213A3A4C861E4627C1599EEC79C6163,Reminder for your booking,TRUE,1/4/2024
2770,9059595B850EA9A1DBE8111932BCE65B,Reminder for your booking,FALSE,1/11/2024
2771,4E3B86368CC9A8279C4AC12D376E346D,Your booking is confirmed!,TRUE,12/16/2023
2772,1FFAEDDD789A6B7CCF42268BC0B6BC27,Your booking is confirmed!,TRUE,9/17/2023
2773,171FE8D3464438BBBECC8F60B37AC7A4,New offer available!,TRUE,12/11/2023
2774,AA740FC95ED9D24B6F9C9E72EE8E18A4,Reminder for your booking,TRUE,8/28/2023
2775,66C02B2E31C28C921EAD0EE10A86CBFC,New offer available!,FALSE,10/14/2023
2776,A9A79C4E6DCB4BC6886469898E846C44,New offer available!,TRUE,9/5/2023
2777,9469B5A350E25F356F53A1876D048BFA,Reminder for your booking,FALSE,12/11/2023
2778,B28D71C83ECDFA9F17FAAC82E64E273B,New offer available!,FALSE,1/27/2024
2779,D7DCB3F8C4D83E0F379B1C681D4ADC01,New offer available!,TRUE,12/30/2023
2780,897576C0BD8C715C85EACBEF732299E0,Your booking is confirmed!,FALSE,11/10/2023
2781,70EC7111E934B27DA0896EF76594B445,New offer available!,FALSE,11/1/2023
2782,A52C349AEF06B5AC51B7A2BCA6A83004,New offer available!,TRUE,10/14/2023
2783,512B93C474308B7E5DD50A3765089F52,New offer available!,TRUE,1/18/2024
2784,09377ABBFB54248D8C3ACE78A102F639,New offer available!,FALSE,9/10/2023
2785,89169EE4EC1F2ABB1B631BD80711B435,Reminder for your booking,FALSE,11/17/2023
2786,E014111495027A4172ACFBD5281BF4F0,Reminder for your booking,FALSE,12/19/2023
2787,BD2BC8B671C649F3268D5EAC2CC1FD07,Your booking is confirmed!,TRUE,8/31/2023
2788,207E46C3923D6B8602E2F9D044C2EA64,Your booking is confirmed!,FALSE,10/17/2023
2789,5F89197B5BCACF38A3DFA0EADBDA1A4B,Your booking is confirmed!,TRUE,1/8/2024
2790,246539D84B47B42E1A47D86EA4CE40A1,Reminder for your booking,FALSE,9/16/2023
2791,F6BACC3449D8A5D497166463E9A99A6E,Your booking is confirmed!,FALSE,11/3/2023
2792,DFECEAB7C5617327AEF74BB2D835B438,New offer available!,TRUE,11/11/2023
2793,1869375A3A5B66B6A8873E2A703BABDD,Your booking is confirmed!,FALSE,9/18/2023
2794,DA7550290125CA7201B46858FC16531D,Your booking is confirmed!,FALSE,1/7/2024
2795,A7A5093F71994FBBE86753BECF2BC988,New offer available!,TRUE,12/23/2023
2796,E24D3EC82FDD7346EC97659A20B8F13A,Your booking is confirmed!,TRUE,9/5/2023
2797,B1B826B6C2B2E5D0EAF48CF1C32208FE,Your booking is confirmed!,TRUE,11/28/2023
2798,EEAB43395A0856911C6294518789AC89,Your booking is confirmed!,TRUE,10/1/2023
2799,46D8BC88F00E1D1AB4B4AD44D32C4E57,Reminder for your booking,TRUE,9/10/2023
2800,D85502C745CFDD7E774EDACB4EAEADBF,Your booking is confirmed!,FALSE,10/24/2023
2801,134BA92A04BA6AE003B06270EFD1B8D3,Reminder for your booking,FALSE,9/17/2023
2802,CBE20A80D790EE8F832FCB6AD6842E3B,Your booking is confirmed!,TRUE,10/5/2023
2803,6768D4AD997047D16E1CB501B72426FF,New offer available!,TRUE,11/14/2023
2804,C83501AE532521BF23DA863BBA2A863B,Reminder for your booking,FALSE,12/13/2023
2805,E86E68504DBD7E6BDD0745EEC3F8B794,New offer available!,TRUE,8/28/2023
2806,7A578D09A7F4FDD1864E56BFE278F229,New offer available!,FALSE,9/18/2023
2807,DE11C9FA61CBC9418BA71FA90262E47C,Your booking is confirmed!,FALSE,1/1/2024
2808,BAE1F59BCA1057BDC5B6D88933B5FB3F,New offer available!,TRUE,12/5/2023
2809,E9E1A921B623152D87ECC06DACB06F1B,New offer available!,FALSE,10/24/2023
2810,68422E97987C1FFA285E4119D1F93501,Reminder for your booking,TRUE,8/11/2023
2811,494FA85095839FCC9B06E20306F9CE5F,Reminder for your booking,FALSE,11/7/2023
2812,68B422D47A2FB718E08769D5384C5748,Your booking is confirmed!,FALSE,9/13/2023
2813,FA926C5D57E36AAF06FA6546172DA2AA,New offer available!,TRUE,1/3/2024
2814,53E6CE638A49D5002A453F87F8EF33A1,New offer available!,FALSE,1/27/2024
2815,5E7907F2D3D1EC60A4A7A874937C6310,New offer available!,FALSE,9/21/2023
2816,199716F54D1C5E367E73CD33ECEAA6ED,New offer available!,TRUE,12/1/2023
2817,5203722026B6EDF3FC290D3AF03689E3,Your booking is confirmed!,FALSE,8/14/2023
2818,A2D0F34F2022A49E1A5045836C8CBD0D,Your booking is confirmed!,FALSE,9/1/2023
2819,F0E155C4024FCCC341267AA47DB3305A,New offer available!,TRUE,9/23/2023
2820,DA82E711BA0D2E752E31D3D3363DDEE8,Reminder for your booking,FALSE,11/9/2023
2821,C7141B98114416926EF973950A3C91C0,Your booking is confirmed!,FALSE,8/27/2023
2822,CE6832043B566202A04389C265FD657C,Your booking is confirmed!,FALSE,8/31/2023
2823,4A318A41CEEEC6144C8D7CD77E9A5FD7,Reminder for your booking,FALSE,11/17/2023
2824,BBCE145675D5A25E3DE12FA924FE5A5B,New offer available!,FALSE,8/4/2023
2825,725FDDDCADC6C8269531D241F0E8E66D,New offer available!,FALSE,10/21/2023
2826,0ED0A63911AE04823237BFFA7C669952,New offer available!,FALSE,8/8/2023
2827,0F66FC7A354093B3928BD451000FAE13,New offer available!,FALSE,8/4/2023
2828,1D5C09A760B40C0F0BD9143115E894A5,Reminder for your booking,FALSE,8/30/2023
2829,87E7665BCE964249C1F88AEC45735870,Reminder for your booking,TRUE,10/5/2023
2830,F33216513933F98D3BA316CE50C3BF0B,New offer available!,TRUE,9/10/2023
2831,20FFB1520EE42308E9866091D020139D,Your booking is confirmed!,TRUE,9/13/2023
2832,9675BDF51688532E80D603B7B7602A93,New offer available!,FALSE,8/5/2023
2833,79B5EBE5E204006DCA2AE6B45FC76F96,Your booking is confirmed!,TRUE,8/20/2023
2834,1D9BDD1A6647D8B84804737BC7C8C991,Your booking is confirmed!,FALSE,10/14/2023
2835,289849ABBFB30BBF07F20558FA94A131,Reminder for your booking,FALSE,8/26/2023
2836,AD05B1F88CA0340A24EFB792130C447A,Your booking is confirmed!,TRUE,8/9/2023
2837,73AFB9C60FC7652D8F8BC72308F17464,New offer available!,TRUE,8/15/2023
